source,reporting_date,date,country_iso,region_code,region_code_native,lat,long,gender,age,type,value
Switzerland,,2020-03-08,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,6.0
Switzerland,,2020-03-08,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,13.0
Switzerland,,2020-03-08,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-08,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-08,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,3.0
Switzerland,,2020-03-08,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-08,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-08,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-08,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-08,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,58.0
Switzerland,,2020-03-08,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-08,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,40.0
Switzerland,,2020-03-08,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-08,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-08,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,34.0
Switzerland,,2020-03-09,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,14.0
Switzerland,,2020-03-09,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-09,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-09,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,34.0
Switzerland,,2020-03-09,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,20.0
Switzerland,,2020-03-09,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,29.0
Switzerland,,2020-03-09,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-09,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,44.0
Switzerland,,2020-03-09,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-09,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,17.0
Switzerland,,2020-03-09,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,3.0
Switzerland,,2020-03-09,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-09,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,17.0
Switzerland,,2020-03-09,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-09,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-09,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,3.0
Switzerland,,2020-03-09,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-09,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-09,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-09,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-09,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,67.0
Switzerland,,2020-03-09,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-09,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,51.0
Switzerland,,2020-03-09,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-09,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-09,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,36.0
Switzerland,,2020-03-10,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,15.0
Switzerland,,2020-03-10,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-10,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-10,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,39.0
Switzerland,,2020-03-10,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,22.0
Switzerland,,2020-03-10,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,39.0
Switzerland,,2020-03-10,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,12.0
Switzerland,,2020-03-10,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,68.0
Switzerland,,2020-03-10,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-10,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,18.0
Switzerland,,2020-03-10,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,4.0
Switzerland,,2020-03-10,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,6.0
Switzerland,,2020-03-10,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,27.0
Switzerland,,2020-03-10,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-10,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-10,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-10,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-10,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-10,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-10,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,3.0
Switzerland,,2020-03-10,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,91.0
Switzerland,,2020-03-10,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-10,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,77.0
Switzerland,,2020-03-10,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,15.0
Switzerland,,2020-03-10,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-10,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,45.0
Switzerland,,2020-03-11,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,17.0
Switzerland,,2020-03-11,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-11,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-11,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,41.0
Switzerland,,2020-03-11,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,23.0
Switzerland,,2020-03-11,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,49.0
Switzerland,,2020-03-11,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,16.0
Switzerland,,2020-03-11,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,79.0
Switzerland,,2020-03-11,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-11,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,23.0
Switzerland,,2020-03-11,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-11,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-11,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,27.0
Switzerland,,2020-03-11,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,4.0
Switzerland,,2020-03-11,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-11,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-11,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-11,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,3.0
Switzerland,,2020-03-11,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,8.0
Switzerland,,2020-03-11,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,4.0
Switzerland,,2020-03-11,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,131.0
Switzerland,,2020-03-11,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-11,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,108.0
Switzerland,,2020-03-11,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,18.0
Switzerland,,2020-03-11,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-11,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,55.0
Switzerland,,2020-03-12,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,22.0
Switzerland,,2020-03-12,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-12,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-12,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,51.0
Switzerland,,2020-03-12,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,29.0
Switzerland,,2020-03-12,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,80.0
Switzerland,,2020-03-12,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,22.0
Switzerland,,2020-03-12,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,108.0
Switzerland,,2020-03-12,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-12,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,28.0
Switzerland,,2020-03-12,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-12,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,8.0
Switzerland,,2020-03-12,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,33.0
Switzerland,,2020-03-12,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-12,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-12,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,14.0
Switzerland,,2020-03-12,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-12,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-12,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,9.0
Switzerland,,2020-03-12,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-12,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,170.0
Switzerland,,2020-03-12,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-12,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,156.0
Switzerland,,2020-03-12,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,23.0
Switzerland,,2020-03-12,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-12,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,91.0
Switzerland,,2020-03-13,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,28.0
Switzerland,,2020-03-13,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,0.0
Switzerland,,2020-03-13,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-13,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,62.0
Switzerland,,2020-03-13,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,42.0
Switzerland,,2020-03-13,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,111.0
Switzerland,,2020-03-13,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,29.0
Switzerland,,2020-03-13,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,173.0
Switzerland,,2020-03-13,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,4.0
Switzerland,,2020-03-13,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,39.0
Switzerland,,2020-03-13,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-13,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,13.0
Switzerland,,2020-03-13,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,37.0
Switzerland,,2020-03-13,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-13,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-13,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,19.0
Switzerland,,2020-03-13,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-13,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,8.0
Switzerland,,2020-03-13,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-13,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-13,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,218.0
Switzerland,,2020-03-13,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-13,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,204.0
Switzerland,,2020-03-13,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,29.0
Switzerland,,2020-03-13,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,7.0
Switzerland,,2020-03-13,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,140.0
Switzerland,,2020-03-14,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,31.0
Switzerland,,2020-03-14,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-14,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-14,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,78.0
Switzerland,,2020-03-14,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,48.0
Switzerland,,2020-03-14,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,119.0
Switzerland,,2020-03-14,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,36.0
Switzerland,,2020-03-14,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,282.0
Switzerland,,2020-03-14,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-14,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,47.0
Switzerland,,2020-03-14,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-14,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,19.0
Switzerland,,2020-03-14,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,39.0
Switzerland,,2020-03-14,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-14,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,8.0
Switzerland,,2020-03-14,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,26.0
Switzerland,,2020-03-14,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,1.0
Switzerland,,2020-03-14,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-14,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,13.0
Switzerland,,2020-03-14,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,5.0
Switzerland,,2020-03-14,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,262.0
Switzerland,,2020-03-14,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,2.0
Switzerland,,2020-03-14,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,350.0
Switzerland,,2020-03-14,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,47.0
Switzerland,,2020-03-14,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,9.0
Switzerland,,2020-03-14,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,148.0
Switzerland,,2020-03-15,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,54.0
Switzerland,,2020-03-15,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,40.0
Switzerland,,2020-03-15,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,372.0
Switzerland,,2020-03-15,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,8.0
Switzerland,,2020-03-15,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,13.0
Switzerland,,2020-03-15,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,291.0
Switzerland,,2020-03-15,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,406.0
Switzerland,,2020-03-15,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,
Switzerland,,2020-03-15,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,52.0
Switzerland,,2020-03-16,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,131.0
Switzerland,,2020-03-16,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,76.0
Switzerland,,2020-03-16,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,144.0
Switzerland,,2020-03-16,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,45.0
Switzerland,,2020-03-16,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,472.0
Switzerland,,2020-03-16,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,74.0
Switzerland,,2020-03-16,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-16,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,35.0
Switzerland,,2020-03-16,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,17.0
Switzerland,,2020-03-16,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,330.0
Switzerland,,2020-03-16,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,508.0
Switzerland,,2020-03-16,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,
Switzerland,,2020-03-16,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,270.0
Switzerland,,2020-03-17,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,67.0
Switzerland,,2020-03-17,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,89.0
Switzerland,,2020-03-17,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,165.0
Switzerland,,2020-03-17,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,59.0
Switzerland,,2020-03-17,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,619.0
Switzerland,,2020-03-17,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,23.0
Switzerland,,2020-03-17,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,50.0
Switzerland,,2020-03-17,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,77.0
Switzerland,,2020-03-17,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,12.0
Switzerland,,2020-03-17,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,47.0
Switzerland,,2020-03-17,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,SO,Solothurn,47.206649,7.516605,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,SZ,Schwyz,47.061787,8.756585000000001,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,TG,Thurgau,47.55993,8.8998,,,total_currently_positive_cases,23.0
Switzerland,,2020-03-17,che,TI,Ticino,46.009279,8.955575999999997,,,total_currently_positive_cases,422.0
Switzerland,,2020-03-17,che,UR,Uri,46.880422,8.644409,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,VD,Vaud,46.5369,6.58478,,,total_currently_positive_cases,608.0
Switzerland,,2020-03-17,che,VS,Valais,46.209567,7.604659,,,total_currently_positive_cases,95.0
Switzerland,,2020-03-17,che,ZG,Zug,47.157296,8.537294000000001,,,total_currently_positive_cases,
Switzerland,,2020-03-17,che,ZH,Zürich,47.451542,8.564572,,,total_currently_positive_cases,294.0
Switzerland,,2020-03-18,che,AG,Aargau,47.449406,8.327494999999999,,,total_currently_positive_cases,101.0
Switzerland,,2020-03-18,che,AI,Appenzell Innerrhoden,47.328414,9.409647,,,total_currently_positive_cases,3.0
Switzerland,,2020-03-18,che,AR,Appenzell Ausserrhoden,47.38271,9.27186,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-18,che,BE,Bern,46.916667,7.466667,,,total_currently_positive_cases,193.0
Switzerland,,2020-03-18,che,BL,Baselland,47.482779,7.742975,,,total_currently_positive_cases,116.0
Switzerland,,2020-03-18,che,BS,Basel-Stadt,47.558395,7.573271000000001,,,total_currently_positive_cases,182.0
Switzerland,,2020-03-18,che,FR,Fribourg,46.718391,7.074008,,,total_currently_positive_cases,86.0
Switzerland,,2020-03-18,che,GE,Genève,46.195602,6.148113,,,total_currently_positive_cases,751.0
Switzerland,,2020-03-18,che,GL,Glarus,47.04057,9.068036,,,total_currently_positive_cases,10.0
Switzerland,,2020-03-18,che,GR,Graubünden,46.796756,10.305946,,,total_currently_positive_cases,116.0
Switzerland,,2020-03-18,che,JU,Jura,47.350744,7.156107,,,total_currently_positive_cases,25.0
Switzerland,,2020-03-18,che,LU,Luzern,47.083333,8.266667,,,total_currently_positive_cases,48.0
Switzerland,,2020-03-18,che,NE,Neuchatel,46.995534,6.780125999999999,,,total_currently_positive_cases,99.0
Switzerland,,2020-03-18,che,NW,Nidwalden,46.95805,8.36609,,,total_currently_positive_cases,18.0
Switzerland,,2020-03-18,che,OW,Obwalden,46.898509,8.250681,,,total_currently_positive_cases,16.0
Switzerland,,2020-03-18,che,SG,St.Gallen,47.43162,9.39845,,,total_currently_positive_cases,61.0
Switzerland,,2020-03-18,che,SH,Schaffhausen,47.71357,8.59167,,,total_currently_positive_cases,6.0
